Time,Head_c,Head_x,Head_y,Head_z,ShoulderCenter_c,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,ShoulderLeft_c,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ShoulderRight_c,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowLeft_c,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,ElbowRight_c,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristLeft_c,WristLeft_x,WristLeft_y,WristLeft_z,WristRight_c,WristRight_x,WristRight_y,WristRight_z,HandLeft_c,HandLeft_x,HandLeft_y,HandLeft_z,HandRight_c,HandRight_x,HandRight_y,HandRight_z,Spine_c,Spine_x,Spine_y,Spine_z,HipCenter_c,HipCenter_x,HipCenter_y,HipCenter_z,HipLeft_c,HipLeft_x,HipLeft_y,HipLeft_z,HipRight_c,HipRight_x,HipRight_y,HipRight_z,KneeLeft_c,KneeLeft_x,KneeLeft_y,KneeLeft_z,KneeRight_c,KneeRight_x,KneeRight_y,KneeRight_z,AnkleLeft_c,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,AnkleRight_c,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootLeft_c,FootLeft_x,FootLeft_y,FootLeft_z,FootRight_c,FootRight_x,FootRight_y,FootRight_z
2515181416,1,-0.6383,-0.2486,1.9695,1,-0.5531,-0.4115,2.0592,1,-0.6679,-0.4915,2.1712,1,-0.4332,-0.4699,2.0052,0.5,-0.7521,-0.6671,2.0246,0.5,-0.4504,-0.6104,1.8889,0.5,-0.705,-0.6057,1.7952,0.5,-0.6435,-0.6206,1.7534,0.5,-0.7293,-0.5645,1.7268,0.5,-0.7252,-0.5696,1.732,1,-0.521,-0.6034,2.0995,1,-0.5135,-0.6411,2.1075,1,-0.5565,-0.7157,2.1454,1,-0.4461,-0.6773,2.0818,0.5,-0.8467,-0.8046,1.9537,1,-0.569,-0.6223,1.8036,0.5,-1.1332,-0.8925,1.7558,0.5,-0.3171,-0.7301,2.0812,0.5,-1.1872,-0.9137,1.6891,1,-0.4141,-0.7433,2.0541
2515181419,1,-0.6384,-0.2486,1.9695,1,-0.5515,-0.4095,2.0588,1,-0.6681,-0.4905,2.1716,1,-0.4332,-0.4696,2.0052,0.5,-0.752,-0.6663,2.025,0.5,-0.4831,-0.6053,1.8698,0.5,-0.7125,-0.6002,1.7955,0.5,-0.6276,-0.6493,1.7519,0.5,-0.7294,-0.5644,1.7268,0.5,-0.7256,-0.5685,1.7321,1,-0.5194,-0.6008,2.096,1,-0.5124,-0.6388,2.1043,1,-0.5562,-0.7139,2.1423,1,-0.4461,-0.6769,2.0806,0.5,-0.8483,-0.8051,1.9539,1,-0.5698,-0.6223,1.8023,0.5,-1.1364,-0.8951,1.7596,0.5,-0.317,-0.7287,2.0798,0.5,-1.1908,-0.9157,1.693,1,-0.414,-0.7422,2.0525
2515181422,1,-0.6388,-0.2463,1.9707,1,-0.5517,-0.4094,2.0589,1,-0.671,-0.4866,2.1776,1,-0.4332,-0.4695,2.0054,0.5,-0.7521,-0.6627,2.029,0.5,-0.4513,-0.6093,1.8877,0.5,-0.6998,-0.6043,1.7995,0.5,-0.6272,-0.65,1.7517,0.5,-0.7293,-0.5645,1.7268,0.5,-0.7269,-0.5669,1.7316,1,-0.5192,-0.5995,2.0951,1,-0.5121,-0.6372,2.1034,1,-0.5559,-0.7135,2.142,1,-0.4458,-0.6762,2.0801,0.5,-0.8466,-0.8143,1.9556,1,-0.57,-0.6219,1.8015,0.5,-1.1331,-0.9137,1.7634,0.5,-0.3165,-0.7268,2.0792,0.5,-1.1882,-0.9348,1.6974,1,-0.4135,-0.7407,2.052
2515181425,1,-0.6385,-0.2464,1.9706,1,-0.5517,-0.4094,2.0588,1,-0.6701,-0.4866,2.1759,1,-0.4331,-0.4697,2.0053,0.5,-0.7519,-0.663,2.0281,0.5,-0.4884,-0.6119,1.8661,0.5,-0.6781,-0.6175,1.8018,0.5,-0.6268,-0.6507,1.7517,0.5,-0.7292,-0.5645,1.7267,0.5,-0.7281,-0.5655,1.7307,1,-0.5258,-0.6067,2.1049,1,-0.5224,-0.6485,2.119,1,-0.5661,-0.7209,2.1603,1,-0.4722,-0.6996,2.1123,0.5,-0.8428,-0.814,1.9482,1,-0.557,-0.6251,1.823,0.5,-1.1152,-0.9057,1.7309,0.5,-0.3031,-0.7293,2.1009,0.5,-1.1688,-0.9274,1.664,1,-0.3992,-0.7422,2.0702
2515181428,1,-0.6382,-0.2465,1.9704,1,-0.5514,-0.409,2.0583,1,-0.6697,-0.4865,2.1751,1,-0.4329,-0.4693,2.0054,0.5,-0.7524,-0.6628,2.0278,0.5,-0.4884,-0.6119,1.8661,0.5,-0.6835,-0.6131,1.8007,0.5,-0.6794,-0.5741,1.7567,0.5,-0.7292,-0.5644,1.7267,0.5,-0.729,-0.5643,1.7305,1,-0.5256,-0.6066,2.1052,1,-0.5221,-0.6481,2.1192,1,-0.5655,-0.7207,2.1607,1,-0.469,-0.6958,2.1107,0.5,-0.8453,-0.8087,1.9498,1,-0.5577,-0.6252,1.8213,0.5,-1.1205,-0.8954,1.7339,0.5,-0.3044,-0.7292,2.0998,0.5,-1.1741,-0.9171,1.6669,1,-0.3756,-0.7008,2.033
2515181431,1,-0.6382,-0.2465,1.9704,1,-0.5523,-0.4096,2.0588,1,-0.6695,-0.487,2.1748,1,-0.4329,-0.4694,2.0055,0.5,-0.7525,-0.6635,2.0273,0.5,-0.4495,-0.609,1.8869,0.5,-0.6847,-0.612,1.8,0.5,-0.6286,-0.6384,1.7537,0.5,-0.7296,-0.5642,1.7266,0.5,-0.7299,-0.5635,1.7308,1,-0.5276,-0.609,2.1078,1,-0.5234,-0.6499,2.1211,1,-0.5665,-0.7219,2.1616,1,-0.4692,-0.6962,2.1113,0.5,-0.8466,-0.8074,1.9494,1,-0.5574,-0.6251,1.8214,0.5,-1.1219,-0.8916,1.7323,0.5,-0.3052,-0.7287,2.1012,0.5,-1.1754,-0.9133,1.6653,1,-0.3762,-0.7003,2.0341
2515181435,1,-0.6379,-0.2464,1.9703,1,-0.5524,-0.4095,2.0588,1,-0.6695,-0.4869,2.1748,1,-0.4326,-0.4696,2.0055,0.5,-0.7525,-0.6634,2.0273,0.5,-0.4811,-0.605,1.8729,0.5,-0.6856,-0.6113,1.7999,0.5,-0.6297,-0.6353,1.7543,0.5,-0.7296,-0.5642,1.7266,0.5,-0.7298,-0.5634,1.7309,1,-0.5285,-0.6096,2.1104,1,-0.5242,-0.6505,2.124,1,-0.5675,-0.722,2.1645,1,-0.4693,-0.6965,2.1138,0.5,-0.8437,-0.8109,1.9487,1,-0.5565,-0.6256,1.8238,0.5,-1.1153,-0.8984,1.7279,1,-0.3034,-0.7346,2.101,0.5,-1.1685,-0.9208,1.6608,1,-0.3994,-0.7467,2.0697
2515181438,1,-0.6375,-0.2462,1.9703,1,-0.5527,-0.4091,2.059,1,-0.6654,-0.4847,2.1683,1,-0.4326,-0.4696,2.0055,0.5,-0.751,-0.6628,2.0247,0.5,-0.4774,-0.6101,1.8686,0.5,-0.6773,-0.6187,1.7977,0.5,-0.6319,-0.6332,1.7543,0.5,-0.7295,-0.5644,1.7267,0.5,-0.7249,-0.5695,1.7329,1,-0.5291,-0.6106,2.1107,1,-0.5248,-0.6517,2.1242,1,-0.5677,-0.7222,2.164,1,-0.4701,-0.6971,2.114,0.5,-0.845,-0.8074,1.9485,1,-0.5565,-0.6254,1.824,0.5,-1.118,-0.8914,1.7278,0.5,-0.2992,-0.7473,2.0926,0.5,-1.1708,-0.9134,1.6604,1,-0.3962,-0.7569,2.0633
2515181442,1,-0.6376,-0.2455,1.9704,1,-0.5525,-0.4078,2.0582,1,-0.6655,-0.4846,2.1684,1,-0.4326,-0.4695,2.0056,0.5,-0.7509,-0.6628,2.0249,0.5,-0.4782,-0.6102,1.8687,0.5,-0.6763,-0.6177,1.7983,0.5,-0.6263,-0.6432,1.7535,0.5,-0.7292,-0.5646,1.7271,0.5,-0.7254,-0.5688,1.7329,1,-0.5193,-0.6004,2.0945,1,-0.5106,-0.6376,2.1008,1,-0.5539,-0.7136,2.1394,1,-0.4414,-0.6727,2.0724,0.5,-0.8499,-0.8085,1.956,1,-0.5741,-0.6212,1.7961,0.5,-1.1412,-0.9018,1.7671,0.5,-0.3164,-0.745,2.0636,0.5,-1.1958,-0.9224,1.7006,0.5,-0.4146,-0.7555,2.0393
2515181446,1,-0.6373,-0.2457,1.9703,1,-0.5533,-0.4087,2.0587,1,-0.6659,-0.4869,2.1692,1,-0.4326,-0.4699,2.0055,0.5,-0.7514,-0.6644,2.0247,0.5,-0.4802,-0.6113,1.868,0.5,-0.6757,-0.6186,1.7987,0.5,-0.6245,-0.6462,1.7534,0.5,-0.7292,-0.5646,1.7271,0.5,-0.7267,-0.5672,1.7323,1,-0.5269,-0.6117,2.1077,1,-0.523,-0.6551,2.1229,1,-0.5655,-0.7266,2.1615,1,-0.4689,-0.7032,2.1162,0.5,-0.8481,-0.8036,1.9496,1,-0.5556,-0.6258,1.8277,0.5,-1.1262,-0.8793,1.7326,0.5,-0.2975,-0.7507,2.0945,0.5,-1.1794,-0.9008,1.6652,1,-0.3947,-0.7594,2.0655
2515181449,1,-0.637,-0.2454,1.9703,1,-0.5533,-0.4083,2.0585,1,-0.6656,-0.4859,2.168,1,-0.4325,-0.4699,2.0055,0.5,-0.7511,-0.6639,2.0243,0.5,-0.4799,-0.6123,1.8673,0.5,-0.6749,-0.6189,1.7983,0.5,-0.6274,-0.6382,1.7551,0.5,-0.7297,-0.5642,1.7268,0.5,-0.7264,-0.5673,1.7324,1,-0.5281,-0.6118,2.1085,1,-0.5241,-0.6549,2.1233,1,-0.5671,-0.7257,2.1626,1,-0.4703,-0.7026,2.1156,0.5,-0.8485,-0.8029,1.9496,1,-0.5558,-0.6256,1.8267,0.5,-1.1258,-0.8789,1.7312,0.5,-0.2973,-0.7518,2.0927,0.5,-1.1788,-0.9004,1.6637,1,-0.3945,-0.7602,2.0639
2515181452,1,-0.6374,-0.2455,1.9704,1,-0.5535,-0.4091,2.0585,1,-0.6656,-0.4859,2.168,1,-0.4325,-0.4699,2.0055,0.5,-0.751,-0.664,2.0244,0.5,-0.4813,-0.612,1.8671,0.5,-0.6745,-0.6191,1.7985,0.5,-0.6491,-0.6222,1.7513,0.5,-0.7297,-0.5642,1.7268,0.5,-0.7276,-0.566,1.7322,1,-0.5282,-0.612,2.1088,1,-0.5241,-0.6548,2.1234,1,-0.5671,-0.7256,2.1627,1,-0.4699,-0.7017,2.1152,0.5,-0.8488,-0.8022,1.9502,1,-0.5559,-0.6258,1.8264,0.5,-1.1266,-0.8778,1.7322,0.5,-0.2974,-0.7524,2.0923,0.5,-1.1796,-0.8994,1.6647,1,-0.3948,-0.7606,2.0641
2515181455,1,-0.6379,-0.2466,1.9706,1,-0.5535,-0.4091,2.0584,1,-0.6658,-0.4858,2.1683,1,-0.4324,-0.4701,2.0055,0.5,-0.7514,-0.6637,2.0244,0.5,-0.4513,-0.611,1.8891,0.5,-0.674,-0.6196,1.7986,0.5,-0.6425,-0.623,1.7529,0.5,-0.7297,-0.5642,1.7268,0.5,-0.7271,-0.5663,1.7324,1,-0.5289,-0.6122,2.1096,1,-0.5247,-0.6548,2.124,1,-0.568,-0.7256,2.1645,1,-0.4702,-0.7017,2.1151,0.5,-0.8485,-0.802,1.9504,1,-0.5562,-0.6259,1.8264,0.5,-1.1251,-0.8773,1.7307,1,-0.3052,-0.7334,2.1068,0.5,-1.1781,-0.899,1.6631,1,-0.4013,-0.7455,2.0756
2515181460,1,-0.638,-0.2465,1.9706,1,-0.5533,-0.4088,2.0582,1,-0.6658,-0.486,2.1684,1,-0.4324,-0.4698,2.0058,0.5,-0.751,-0.6637,2.0241,0.5,-0.4866,-0.6167,1.866,0.5,-0.6737,-0.6195,1.7983,0.5,-0.6393,-0.6233,1.7533,0.5,-0.7298,-0.5641,1.7268,0.5,-0.728,-0.5652,1.7321,1,-0.5292,-0.6121,2.1099,1,-0.5251,-0.6545,2.1242,1,-0.5684,-0.7251,2.1646,1,-0.4708,-0.701,2.1151,0.5,-0.8486,-0.8019,1.9504,1,-0.5561,-0.6261,1.826,0.5,-1.1251,-0.8776,1.7305,0.5,-0.3052,-0.7326,2.107,0.5,-1.178,-0.8992,1.6629,1,-0.376,-0.7037,2.0398
2515181461,1,-0.6375,-0.2465,1.9706,1,-0.5533,-0.4086,2.0582,1,-0.6658,-0.486,2.1683,1,-0.4323,-0.4698,2.0058,0.5,-0.7507,-0.6637,2.0237,0.5,-0.4491,-0.6104,1.8887,0.5,-0.6788,-0.6169,1.7967,0.5,-0.6383,-0.6234,1.7537,0.5,-0.7298,-0.5641,1.7268,0.5,-0.7289,-0.5644,1.7316,1,-0.5294,-0.6123,2.1101,1,-0.5252,-0.6545,2.1243,1,-0.5685,-0.7251,2.1646,1,-0.4709,-0.701,2.115,0.5,-0.8474,-0.8008,1.9486,1,-0.5561,-0.6262,1.8261,0.5,-1.1229,-0.8755,1.7268,0.5,-0.3053,-0.732,2.1075,0.5,-1.1757,-0.8971,1.6592,1,-0.3785,-0.7035,2.0427
2515181466,1,-0.6378,-0.2466,1.9709,1,-0.552,-0.4065,2.0576,1,-0.6659,-0.486,2.1684,1,-0.4324,-0.4697,2.0058,0.5,-0.7508,-0.6635,2.0237,0.5,-0.4742,-0.6094,1.8704,0.5,-0.6826,-0.6131,1.7962,0.5,-0.6368,-0.6234,1.7539,0.5,-0.7298,-0.564,1.7267,0.5,-0.7277,-0.565,1.7317,1,-0.5296,-0.6117,2.1104,1,-0.5256,-0.6538,2.1245,1,-0.569,-0.7243,2.1648,1,-0.4717,-0.6997,2.1148,0.5,-0.8474,-0.8009,1.9487,1,-0.5562,-0.6263,1.8254,0.5,-1.1225,-0.8767,1.7266,0.5,-0.3045,-0.727,2.1079,0.5,-1.1753,-0.8981,1.6589,1,-0.4006,-0.7409,2.0776
2515181469,1,-0.6377,-0.2467,1.9705,1,-0.5515,-0.4061,2.0576,1,-0.6661,-0.4862,2.1689,1,-0.4323,-0.4694,2.0059,0.5,-0.7508,-0.6638,2.024,0.5,-0.4553,-0.607,1.8859,0.5,-0.6841,-0.6117,1.7965,0.5,-0.6368,-0.6235,1.7539,0.5,-0.7297,-0.5642,1.7266,0.5,-0.7286,-0.5644,1.7311,1,-0.5286,-0.6105,2.1092,1,-0.5241,-0.6519,2.1222,1,-0.5675,-0.723,2.1628,1,-0.4687,-0.6966,2.1087,0.5,-0.8057,-0.7893,1.9806,1,-0.558,-0.6251,1.8205,0.5,-1.1244,-0.8779,1.7314,0.5,-0.3059,-0.7256,2.1029,0.5,-1.1773,-0.8992,1.6638,1,-0.4023,-0.7399,2.0735
2515181472,1,-0.6382,-0.2454,1.9701,1,-0.5516,-0.406,2.0575,1,-0.6661,-0.4858,2.1688,1,-0.4322,-0.4695,2.0058,0.5,-0.7513,-0.6634,2.0241,0.5,-0.4887,-0.616,1.8626,0.5,-0.6852,-0.6109,1.7965,0.5,-0.6362,-0.6239,1.754,0.5,-0.7281,-0.5646,1.7274,0.5,-0.729,-0.5639,1.731,1,-0.5289,-0.6106,2.1098,1,-0.5245,-0.652,2.123,1,-0.5679,-0.723,2.1644,1,-0.469,-0.6968,2.1095,0.5,-0.8358,-0.8275,1.9464,1,-0.5578,-0.6249,1.8209,0.5,-1.1006,-0.9308,1.7225,0.5,-0.3055,-0.7254,2.1032,0.5,-1.1529,-0.9535,1.6547,1,-0.4018,-0.7396,2.0738
2515181475,1,-0.6377,-0.2449,1.9699,1,-0.5511,-0.4058,2.0572,1,-0.6662,-0.4858,2.1688,1,-0.4322,-0.4694,2.0058,0.5,-0.7513,-0.6633,2.0242,0.5,-0.4861,-0.6164,1.8627,0.5,-0.686,-0.6102,1.7965,0.5,-0.6358,-0.6241,1.7541,0.5,-0.727,-0.5649,1.7281,0.5,-0.7277,-0.5648,1.7315,1,-0.5189,-0.599,2.0962,1,-0.5107,-0.6354,2.1035,1,-0.5538,-0.7109,2.1475,1,-0.4432,-0.6761,2.0724,0.5,-0.8239,-0.8541,1.9562,1,-0.5734,-0.6211,1.7961,0.5,-1.0906,-0.9954,1.7589,0.5,-0.3207,-0.7215,2.0783,0.5,-1.1435,-1.0191,1.692,1,-0.418,-0.7369,2.0527
2515181478,1,-0.6369,-0.2478,1.9697,1,-0.5519,-0.4096,2.0576,1,-0.6665,-0.4864,2.1694,1,-0.4322,-0.4697,2.0057,0.5,-0.7514,-0.6634,2.0239,0.5,-0.4567,-0.6174,1.8832,0.5,-0.6864,-0.6098,1.7963,0.5,-0.645,-0.6205,1.7513,0.5,-0.7276,-0.5647,1.7277,0.5,-0.7278,-0.5646,1.7315,1,-0.524,-0.6088,2.1022,1,-0.5192,-0.6499,2.1139,1,-0.5617,-0.7203,2.1557,1,-0.4648,-0.7056,2.1029,0.5,-0.8247,-0.8542,1.9472,1,-0.5592,-0.6235,1.8183,0.5,-1.0842,-0.9864,1.733,0.5,-0.3062,-0.724,2.1005,0.5,-1.1365,-1.0099,1.6656,1,-0.4027,-0.7384,2.0714
2515181481,1,-0.6376,-0.2473,1.9699,1,-0.552,-0.4094,2.0577,1,-0.6681,-0.4865,2.1725,1,-0.4323,-0.4697,2.0058,0.5,-0.7517,-0.6629,2.0254,0.5,-0.4671,-0.6126,1.875,0.5,-0.6791,-0.6156,1.7987,0.5,-0.6407,-0.6223,1.7522,0.5,-0.7276,-0.5647,1.7278,0.5,-0.7268,-0.5655,1.7319,1,-0.5264,-0.6087,2.1048,1,-0.522,-0.6495,2.1171,1,-0.5651,-0.721,2.161,1,-0.4672,-0.7032,2.1043,1,-0.807,-0.7906,1.984,1,-0.559,-0.6239,1.8181,0.5,-1.1303,-0.8836,1.7421,0.5,-0.306,-0.7244,2.1003,0.5,-1.184,-0.9048,1.675,1,-0.4025,-0.7388,2.0714
2515181485,1,-0.6356,-0.2454,1.9693,1,-0.5508,-0.4078,2.0568,1,-0.6669,-0.4861,2.1704,1,-0.4322,-0.4697,2.0058,0.5,-0.7515,-0.6629,2.0244,0.5,-0.4775,-0.6142,1.868,0.5,-0.6699,-0.6186,1.8002,0.5,-0.6275,-0.6463,1.7512,0.5,-0.7278,-0.5645,1.7277,0.5,-0.7277,-0.5647,1.7317,1,-0.5162,-0.5991,2.0938,1,-0.5079,-0.6363,2.1015,1,-0.5489,-0.7064,2.1374,1,-0.4373,-0.6717,2.0745,0.5,-0.8459,-0.8141,1.9634,1,-0.5729,-0.6229,1.7992,0.5,-1.139,-0.9205,1.7832,0.5,-0.3197,-0.7233,2.0815,0.5,-1.1937,-0.9425,1.7172,1,-0.4169,-0.7384,2.0554
2515181488,1,-0.6357,-0.2455,1.9693,1,-0.551,-0.4078,2.057,1,-0.6668,-0.4861,2.1704,1,-0.4322,-0.4696,2.0058,0.5,-0.7515,-0.663,2.0246,0.5,-0.4512,-0.6089,1.8872,0.5,-0.6826,-0.6116,1.7975,0.5,-0.6149,-0.6535,1.7542,0.5,-0.7271,-0.5648,1.7281,0.5,-0.7285,-0.5641,1.7313,1,-0.5212,-0.6036,2.0998,1,-0.516,-0.6438,2.1115,1,-0.5603,-0.7172,2.1534,1,-0.4624,-0.692,2.1005,0.5,-0.8475,-0.8082,1.9534,1,-0.5614,-0.6238,1.8133,0.5,-1.1307,-0.8981,1.7476,0.5,-0.3074,-0.7222,2.0957,0.5,-1.1844,-0.9196,1.6806,1,-0.4041,-0.737,2.0674
2515181491,1,-0.6352,-0.2455,1.9694,1,-0.551,-0.4077,2.0571,1,-0.6667,-0.4862,2.1701,1,-0.4321,-0.4699,2.0056,0.5,-0.7514,-0.6631,2.0244,0.5,-0.4853,-0.6067,1.8699,0.5,-0.6842,-0.6106,1.7971,0.5,-0.6771,-0.5728,1.7587,0.5,-0.7275,-0.5646,1.7278,0.5,-0.7289,-0.5637,1.731,1,-0.5249,-0.6068,2.1037,1,-0.5207,-0.6479,2.1163,1,-0.5643,-0.7202,2.1583,1,-0.4659,-0.6946,2.1027,0.5,-0.8476,-0.8066,1.9499,1,-0.5601,-0.6231,1.8143,0.5,-1.1268,-0.8917,1.7359,0.5,-0.3064,-0.7228,2.0966,0.5,-1.1802,-0.913,1.6686,1,-0.3783,-0.6953,2.0299
2515181496,1,-0.6353,-0.2456,1.9694,1,-0.5511,-0.4076,2.0571,1,-0.6669,-0.4858,2.1707,1,-0.4321,-0.4699,2.0056,0.5,-0.7514,-0.6627,2.0247,0.5,-0.4708,-0.6158,1.8752,0.5,-0.6671,-0.6197,1.8013,0.5,-0.6173,-0.6538,1.7532,0.5,-0.7275,-0.5646,1.7277,0.5,-0.7293,-0.5634,1.7309,1,-0.5271,-0.6075,2.1056,1,-0.5232,-0.6486,2.1184,1,-0.5668,-0.7201,2.1598,1,-0.4687,-0.6952,2.1054,0.5,-0.8479,-0.8057,1.948,1,-0.5592,-0.6237,1.8159,0.5,-1.125,-0.8901,1.7307,0.5,-0.3057,-0.7262,2.0976,0.5,-1.1783,-0.9115,1.6633,1,-0.4019,-0.74,2.0674
2515181499,1,-0.6347,-0.257,1.9693,1,-0.5555,-0.4198,2.0607,1,-0.669,-0.4912,2.1745,1,-0.4322,-0.4702,2.0054,0.5,-0.7528,-0.6661,2.0253,0.5,-0.4756,-0.6187,1.8703,0.5,-0.6825,-0.6125,1.7993,0.5,-0.6174,-0.6539,1.7532,0.5,-0.7266,-0.5649,1.7283,0.5,-0.7293,-0.5632,1.7311,1,-0.5286,-0.6118,2.107,1,-0.524,-0.6511,2.1192,1,-0.5676,-0.7262,2.1634,1,-0.4682,-0.6973,2.1043,0.5,-0.8486,-0.8029,1.9473,1,-0.5599,-0.6237,1.8154,0.5,-1.1253,-0.8785,1.7259,0.5,-0.3067,-0.7281,2.0967,0.5,-1.1787,-0.8999,1.6586,1,-0.4034,-0.7422,2.0679
2515181502,1,-0.6349,-0.2561,1.969,1,-0.5549,-0.4174,2.0602,1,-0.669,-0.4913,2.1744,1,-0.4322,-0.4702,2.0053,0.5,-0.7487,-0.6696,2.0272,0.5,-0.4777,-0.6153,1.8705,0.5,-0.6992,-0.6056,1.7983,0.5,-0.6176,-0.654,1.7531,0.5,-0.7262,-0.5651,1.7286,0.5,-0.7292,-0.5631,1.7312,1,-0.5291,-0.6119,2.1079,1,-0.5246,-0.6516,2.1203,1,-0.568,-0.726,2.1637,1,-0.4692,-0.6976,2.1063,0.5,-0.8489,-0.802,1.9476,1,-0.5593,-0.6242,1.8169,0.5,-1.1259,-0.8768,1.7261,1,-0.3495,-0.8176,2.0874,0.5,-1.1792,-0.8982,1.6587,0.5,-0.4463,-0.8311,2.0588
2515181505,1,-0.6368,-0.2518,1.9696,1,-0.554,-0.4139,2.0584,1,-0.6687,-0.49,2.174,1,-0.4322,-0.4703,2.0053,0.5,-0.7491,-0.6682,2.027,0.5,-0.4808,-0.614,1.87,0.5,-0.6924,-0.609,1.7984,0.5,-0.6312,-0.6352,1.7544,0.5,-0.7269,-0.5648,1.7283,0.5,-0.7296,-0.563,1.7309,1,-0.5295,-0.6117,2.1092,1,-0.5253,-0.6516,2.1223,1,-0.5692,-0.7248,2.1661,1,-0.4697,-0.6975,2.1092,0.5,-0.848,-0.8017,1.9476,1,-0.5579,-0.6242,1.8193,0.5,-1.1229,-0.8776,1.7237,1,-0.309,-0.7332,2.1028,0.5,-1.1761,-0.8994,1.6563,1,-0.3813,-0.7027,2.0379
2515181508,1,-0.6367,-0.2526,1.9694,1,-0.554,-0.4147,2.0585,1,-0.6687,-0.4907,2.1739,1,-0.4321,-0.4708,2.0052,0.5,-0.7494,-0.6685,2.0268,0.5,-0.481,-0.6143,1.8692,0.5,-0.6906,-0.6102,1.7985,0.5,-0.648,-0.6229,1.7502,0.5,-0.727,-0.5648,1.7281,0.5,-0.7296,-0.5629,1.731,1,-0.5295,-0.6125,2.1098,1,-0.5252,-0.6522,2.1229,1,-0.5691,-0.7252,2.1667,1,-0.4692,-0.6982,2.1094,0.5,-0.848,-0.8009,1.9483,1,-0.5579,-0.6243,1.82,0.5,-1.1233,-0.8755,1.7242,0.5,-0.3089,-0.7336,2.1034,0.5,-1.1765,-0.8974,1.6568,1,-0.3823,-0.7038,2.0394
2515181511,1,-0.6374,-0.2505,1.9698,1,-0.5533,-0.4116,2.0579,1,-0.6681,-0.4895,2.1729,1,-0.4321,-0.4705,2.0052,0.5,-0.7495,-0.6678,2.0262,0.5,-0.4496,-0.6105,1.8868,0.5,-0.6821,-0.6119,1.7995,0.5,-0.65,-0.6133,1.7554,0.5,-0.7266,-0.565,1.7285,0.5,-0.7297,-0.5627,1.731,1,-0.5297,-0.6122,2.1102,1,-0.5254,-0.6522,2.1234,1,-0.5694,-0.7247,2.1667,1,-0.4699,-0.6978,2.1109,0.5,-0.8482,-0.8009,1.9485,1,-0.5574,-0.6245,1.8211,0.5,-1.1235,-0.8761,1.7245,1,-0.311,-0.7308,2.1079,0.5,-1.1766,-0.8979,1.6571,1,-0.4064,-0.744,2.0747
2515181514,1,-0.6376,-0.2515,1.97,1,-0.554,-0.4134,2.0585,1,-0.6681,-0.4898,2.1727,1,-0.4321,-0.4706,2.0052,0.5,-0.7502,-0.6675,2.0258,0.5,-0.4865,-0.6166,1.8646,0.5,-0.682,-0.6131,1.7989,0.5,-0.6597,-0.6139,1.7493,0.5,-0.7263,-0.5651,1.7288,0.5,-0.7299,-0.5625,1.7311,1,-0.53,-0.6131,2.1118,1,-0.5255,-0.6529,2.125,1,-0.5691,-0.7252,2.1679,1,-0.4696,-0.6982,2.1127,0.5,-0.8409,-0.8138,1.9456,1,-0.5571,-0.6252,1.823,0.5,-1.1094,-0.9013,1.7175,1,-0.3109,-0.7329,2.1096,0.5,-1.162,-0.9241,1.65,1,-0.4064,-0.7454,2.0765
2515181519,1,-0.6375,-0.2514,1.97,1,-0.5528,-0.4116,2.0579,1,-0.668,-0.4898,2.1725,1,-0.4321,-0.4705,2.0052,0.5,-0.7502,-0.6675,2.0256,0.5,-0.4882,-0.6389,1.8608,0.5,-0.682,-0.6131,1.7987,0.5,-0.6485,-0.6209,1.7519,0.5,-0.7264,-0.5651,1.7288,0.5,-0.7299,-0.5625,1.7312,1,-0.5434,-0.6106,2.1462,1,-0.545,-0.6512,2.1732,1,-0.6001,-0.7091,2.221,1,-0.4884,-0.7038,2.1744,0.5,-0.8164,-0.8052,1.9454,1,-0.551,-0.6302,1.8422,0.5,-1.0303,-0.9003,1.6646,1,-0.3052,-0.7383,2.1291,0.5,-1.078,-0.9307,1.5963,0.5,-0.4003,-0.7492,2.094
2515181522,1,-0.637,-0.2507,1.9702,1,-0.5529,-0.411,2.0579,1,-0.6681,-0.4898,2.1728,1,-0.4322,-0.4705,2.0052,0.5,-0.7506,-0.6673,2.0257,0.5,-0.488,-0.6298,1.8619,0.5,-0.6799,-0.6136,1.7994,0.5,-0.6269,-0.6484,1.7505,0.5,-0.7264,-0.5651,1.7289,0.5,-0.7301,-0.5624,1.7313,1,-0.5361,-0.6115,2.1251,1,-0.5289,-0.653,2.1298,1,-0.5715,-0.7226,2.1671,1,-0.473,-0.6976,2.1176,0.5,-0.8433,-0.8066,1.9434,1,-0.5557,-0.6263,1.8262,0.5,-1.1122,-0.8896,1.7136,0.5,-0.3103,-0.7348,2.1134,0.5,-1.1647,-0.9126,1.6461,1,-0.4061,-0.7468,2.0807
